viewer_name	primary_emotion	secondary_emotion
viewer_5551	love	action	
viewer_3943	love	action	
viewer_1475	love	happiness	
viewer_5899	love	happiness	
viewer_3812	love	happiness	
viewer_2623	love	action	
viewer_5856	love	violence	
viewer_1624	love	happiness	
viewer_8581	love	horizons	
viewer_4003	love	action	
viewer_8768	love	horizons	
viewer_4166	love	action	
viewer_9229	love	happiness	
viewer_6716	love	horizons	
viewer_256	love	violence	
viewer_6836	love	action	
viewer_8089	love	violence	
viewer_7930	love	violence	
viewer_2538	love	happiness	
viewer_2527	love	violence	
viewer_3050	love	violence	
viewer_7614	love	violence	
viewer_2603	love	violence	
viewer_6126	love	happiness	
viewer_8621	love	horizons	
viewer_9691	love	horizons	
viewer_468	love	violence	
viewer_3681	love	violence	
viewer_5448	love	action	
viewer_340	love	happiness	
viewer_4527	love	happiness	
viewer_1059	love	action	
viewer_1449	love	happiness	
viewer_9864	love	action	
viewer_5479	love	violence	
viewer_4480	love	action	
viewer_8344	love	happiness	
viewer_9752	love	violence	
viewer_6851	love	action	
viewer_7770	love	action	
viewer_3333	love	violence	
viewer_235	love	violence	
viewer_9120	love	happiness	
viewer_3948	love	violence	
viewer_1989	love	happiness	
viewer_5770	love	violence	
viewer_5631	love	happiness	
viewer_2152	love	violence	
viewer_8755	love	violence	
viewer_9614	love	action	
viewer_8206	love	violence	
viewer_3848	love	happiness	
viewer_7929	love	happiness	
viewer_1097	love	action	
viewer_7691	love	happiness	
viewer_7896	love	violence	
viewer_7005	love	violence	
viewer_1673	love	action	
viewer_5045	love	action	
viewer_1899	love	action	
viewer_957	love	violence	
viewer_1309	love	action	
viewer_8737	love	action	
viewer_6894	love	happiness	
viewer_1402	love	violence	
viewer_42	love	action	
viewer_6147	love	violence	
viewer_677	love	happiness	
viewer_4909	love	violence	
viewer_3150	love	violence	
viewer_1647	love	violence	
viewer_282	love	action	
viewer_9657	love	action	
viewer_1453	love	violence	
viewer_8203	love	action	
viewer_6572	love	happiness	
viewer_1349	love	violence	
viewer_6605	love	violence	
viewer_5370	love	violence	
viewer_2060	love	horizons	
viewer_680	love	violence	
viewer_4336	love	horizons	
viewer_9856	love	action	
viewer_5578	love	happiness	
viewer_9436	love	action	
viewer_6459	love	violence	
viewer_2605	love	action	
viewer_734	love	violence	
viewer_6929	love	violence	
viewer_5170	love	violence	
viewer_8361	love	violence	
viewer_44	love	violence	
viewer_8118	love	violence	
viewer_9764	love	action	
viewer_1837	love	happiness	
viewer_5822	love	action	
viewer_5963	love	horizons	
viewer_4764	love	horizons	
viewer_5439	love	violence	
viewer_1417	love	happiness	
viewer_4229	love	violence	
viewer_1020	love	action	
viewer_120	love	happiness	
viewer_5835	love	happiness	
viewer_9297	love	action	
viewer_3289	love	happiness	
viewer_7575	love	violence	
viewer_6579	love	violence	
viewer_6676	love	happiness	
viewer_2337	love	horizons	
viewer_404	love	violence	
viewer_7180	love	action	
viewer_1858	love	action	
viewer_5575	love	violence	
viewer_8985	love	violence	
viewer_1985	love	action	
viewer_2491	love	action	
viewer_4682	love	action	
viewer_4692	love	violence	
viewer_2626	love	action	
viewer_6883	love	violence	
viewer_5490	love	action	
viewer_2646	love	violence	
viewer_5877	love	action	
viewer_3631	love	violence	
viewer_4095	love	violence	
viewer_3080	love	action	
viewer_301	violence	love	
viewer_8641	love	violence	
viewer_1166	love	horizons	
viewer_7547	love	violence	
viewer_2336	love	violence	
viewer_6494	love	happiness	
viewer_5506	love	violence	
viewer_2176	love	happiness	
viewer_7580	love	happiness	
viewer_4311	love	horizons	
viewer_1115	love	horizons	
viewer_1040	love	violence	
viewer_6619	love	happiness	
viewer_4215	love	action	
viewer_8323	love	horizons	
viewer_1817	love	happiness	
viewer_3811	love	violence	
viewer_6196	love	action	
viewer_597	love	violence	
viewer_6348	love	action	
viewer_8669	love	happiness	
viewer_9408	love	violence	
viewer_1848	love	violence	
viewer_157	love	violence	
viewer_115	love	violence	
viewer_2415	love	violence	
viewer_5897	love	action	
viewer_8672	love	action	
viewer_7407	love	action	
viewer_5266	love	violence	
viewer_3458	love	violence	
viewer_7752	love	violence	
viewer_5360	love	violence	
viewer_8427	love	violence	
viewer_8813	love	action	
viewer_8641	love	action	
viewer_6250	love	happiness	
viewer_2067	love	happiness	
viewer_5170	love	happiness	
viewer_9202	love	violence	
viewer_1654	love	violence	
viewer_7477	love	violence	
viewer_839	love	violence	
viewer_8639	love	horizons	
viewer_4854	love	happiness	
viewer_4602	love	violence	
viewer_1257	love	happiness	
viewer_2553	love	violence	
viewer_787	love	action	
viewer_5568	love	action	
viewer_6477	love	happiness	
viewer_8205	love	happiness	
viewer_475	love	action	
viewer_9405	love	action	
viewer_7757	love	horizons	
viewer_7249	love	happiness	
viewer_4019	love	horizons	
viewer_7129	love	happiness	
viewer_1625	love	happiness	
viewer_351	love	action	
viewer_3275	love	action	
viewer_5015	love	violence	
viewer_5077	love	horizons	
viewer_8797	love	violence	
viewer_3373	love	violence	
viewer_3096	love	happiness	
viewer_2829	love	violence	
viewer_1929	love	action	
viewer_7026	love	violence	
viewer_6750	love	violence	
viewer_9852	love	happiness	
viewer_8559	love	violence	
viewer_4202	love	violence	
viewer_4853	love	violence	
viewer_1675	love	violence	
viewer_2261	love	happiness	
viewer_3157	love	action	
viewer_8481	love	happiness	
viewer_9894	love	violence	
viewer_6000	love	action	
viewer_4046	love	horizons	
viewer_5872	love	happiness	
viewer_7304	love	action	
viewer_3027	love	happiness	
viewer_8835	love	happiness	
viewer_5089	love	violence	
viewer_4013	love	action	
viewer_48	love	violence	
viewer_4872	love	action	
viewer_9147	love	violence	
viewer_9364	love	violence	
viewer_8739	love	action	
viewer_598	love	violence	
viewer_2612	love	violence	
viewer_9885	love	horizons	
viewer_6626	love	action	
viewer_5325	love	violence	
viewer_2645	love	happiness	
viewer_1660	love	action	
viewer_1887	love	violence	
viewer_9264	love	action	
viewer_4413	love	violence	
viewer_5854	love	action	
viewer_9504	love	violence	
viewer_5307	love	action	
viewer_8429	love	violence	
viewer_1820	love	happiness	
viewer_4247	love	action	
viewer_5371	love	violence	
viewer_6306	love	happiness	
viewer_1486	love	violence	
viewer_8185	love	happiness	
viewer_7259	love	violence	
viewer_5827	love	violence	
viewer_5725	love	happiness	
viewer_3534	love	happiness	
viewer_7041	love	violence	
viewer_5689	love	violence	
viewer_797	love	happiness	
viewer_5890	love	violence	
viewer_9011	love	happiness	
viewer_2568	love	violence	
viewer_5506	love	horizons	
viewer_1816	love	happiness	
viewer_9457	love	violence	
viewer_7446	love	violence	
viewer_7039	love	happiness	
viewer_1031	love	violence	
viewer_60	love	action	
viewer_1948	love	violence	
viewer_1136	love	violence	
viewer_734	love	violence	
viewer_1876	love	violence	
viewer_45	love	violence	
viewer_7790	love	happiness	
viewer_4367	love	happiness	
viewer_3112	love	happiness	
viewer_5833	love	happiness	
viewer_660	love	happiness	
viewer_5891	love	violence	
viewer_3312	love	action	
viewer_4714	love	violence	
viewer_4591	love	happiness	
viewer_891	love	violence	
viewer_9426	love	action	
viewer_4794	love	violence	
viewer_7618	love	happiness	
viewer_6030	love	violence	
viewer_4076	love	action	
viewer_5333	love	happiness	
viewer_9179	love	happiness	
viewer_7557	love	horizons	
viewer_2282	love	violence	
viewer_5192	love	violence	
viewer_814	love	violence	
viewer_1138	love	action	
viewer_904	love	violence	
viewer_414	love	violence	
viewer_9612	love	action	
viewer_9752	love	action	
viewer_8733	love	violence	
viewer_6028	love	action	
viewer_3457	love	action	
viewer_2650	love	action	
viewer_1285	love	violence	
viewer_5140	love	horizons	
viewer_9652	love	horizons	
viewer_2631	love	violence	
viewer_5937	love	happiness	
viewer_4002	love	violence	
viewer_8155	love	violence	
viewer_2637	love	action	
viewer_8267	love	happiness	
viewer_1164	love	action	
viewer_4193	love	action	
viewer_2604	love	action	
viewer_380	love	violence	
viewer_6829	love	action	
viewer_9966	love	happiness	
viewer_6946	love	violence	
viewer_8972	love	happiness	
viewer_9315	love	violence	
viewer_6155	love	violence	
viewer_7639	love	happiness	
viewer_6952	love	violence	
viewer_7235	love	violence	
viewer_7442	love	violence	
viewer_8669	love	action	
viewer_6246	love	action	
viewer_6615	love	happiness	
viewer_7486	love	happiness	
viewer_3234	love	action	
viewer_519	love	violence	
viewer_675	love	action	
viewer_4819	love	happiness	
viewer_8166	love	violence	
viewer_839	love	horizons	
viewer_8038	love	happiness	
viewer_6262	love	violence	
viewer_8735	love	action	
viewer_7016	love	action	
viewer_17	love	violence	
viewer_4875	love	violence	
viewer_6696	love	action	
viewer_2719	love	happiness	
viewer_1621	love	violence	
viewer_4322	love	violence	
viewer_749	love	violence	
viewer_3351	love	happiness	
viewer_6900	love	action	
viewer_894	love	violence	
viewer_6290	love	violence	
viewer_4362	love	violence	
viewer_2665	love	action	
viewer_1853	love	violence	
viewer_8262	love	violence	
viewer_9721	love	violence	
viewer_8665	love	happiness	
viewer_2029	love	action	
viewer_1426	love	violence	
viewer_9149	love	action	
viewer_1309	love	action	
viewer_7780	love	action	
viewer_5632	love	action	
viewer_7419	love	violence	
viewer_6319	love	horizons	
viewer_5628	love	horizons	
viewer_2321	love	violence	
viewer_8292	love	action	
viewer_2649	love	violence	
viewer_1681	love	horizons	
viewer_2091	love	violence	
viewer_3323	love	action	
viewer_6323	love	happiness	
viewer_5235	love	violence	
viewer_3224	love	happiness	
viewer_8073	love	violence	
viewer_3063	love	happiness	
viewer_5553	love	happiness	
viewer_3427	love	action	
viewer_2240	love	happiness	
viewer_1978	love	action	
viewer_3050	love	action	
viewer_264	love	violence	
viewer_190	love	action	
viewer_8778	love	violence	
viewer_7246	love	action	
viewer_1933	love	violence	
viewer_2656	love	action	
viewer_4972	love	action	
viewer_2798	love	violence	
viewer_4388	love	violence	
viewer_7707	love	violence	
viewer_5012	love	action	
viewer_2183	love	violence	
viewer_3109	love	violence	
viewer_9041	love	happiness	
viewer_9431	love	horizons	
viewer_5886	love	action	
viewer_1635	love	happiness	
viewer_8105	love	action	
viewer_5647	love	violence	
viewer_4943	love	happiness	
viewer_5601	love	happiness	
viewer_5773	love	violence	
viewer_318	love	action	
viewer_9892	love	violence	
viewer_2353	love	violence	
viewer_9940	love	violence	
viewer_9115	love	action	
viewer_2124	love	action	
viewer_361	love	horizons	
viewer_8144	love	violence	
viewer_6135	love	violence	
viewer_2841	love	violence	
viewer_1845	love	violence	
viewer_1209	love	violence	
viewer_3585	love	horizons	
viewer_8401	love	happiness	
viewer_7904	love	violence	
viewer_5358	love	violence	
viewer_7638	love	violence	
viewer_473	love	violence	
viewer_1731	love	violence	
viewer_784	love	violence	
viewer_6010	love	violence	
viewer_2307	love	action	
viewer_8258	love	violence	
viewer_5416	love	action	
viewer_1783	love	happiness	
viewer_1176	love	violence	
viewer_1585	love	happiness	
viewer_6751	love	happiness	
viewer_2779	love	horizons	
viewer_6700	love	happiness	
viewer_2380	love	violence	
viewer_1534	love	happiness	
viewer_3422	love	violence	
viewer_1453	love	violence	
viewer_8899	love	violence	
viewer_7041	love	action	
viewer_6433	love	action	
viewer_9829	love	violence	
viewer_4313	love	happiness	
viewer_3047	love	violence	
viewer_6493	love	violence	
viewer_4870	love	violence	
viewer_7368	love	action	
viewer_6663	love	happiness	
viewer_306	love	happiness	
viewer_9501	love	violence	
viewer_6728	love	violence	
viewer_8621	love	happiness	
viewer_5401	love	violence	
viewer_5848	love	violence	
viewer_8949	love	violence	
viewer_8029	love	happiness	
viewer_8844	love	violence	
viewer_4669	love	violence	
viewer_5881	love	happiness	
viewer_4862	love	violence	
viewer_9681	love	horizons	
viewer_451	love	action	
viewer_1844	love	violence	
viewer_4900	love	action	
viewer_7830	love	violence	
viewer_995	love	violence	
viewer_9661	love	horizons	
viewer_9014	love	happiness	
viewer_3545	love	violence	
viewer_5912	love	happiness	
viewer_4490	love	violence	
viewer_4246	love	happiness	
viewer_8593	love	happiness	
viewer_8364	love	violence	
viewer_1610	love	violence	
viewer_1297	love	violence	
viewer_8887	love	happiness	
viewer_4803	love	violence	
viewer_3441	love	violence	
viewer_5701	love	horizons	
viewer_2406	love	horizons	
viewer_5150	love	happiness	
viewer_7222	love	violence	
viewer_4079	love	action	
viewer_9608	love	action	
viewer_698	love	violence	
viewer_2358	love	happiness	
viewer_3573	love	violence	
viewer_3595	love	action	
viewer_5762	love	happiness	
viewer_2752	love	violence	
viewer_2283	love	happiness	
viewer_846	love	violence	
viewer_6954	love	action	
viewer_6043	love	violence	
viewer_1914	love	violence	
viewer_4104	love	violence	
viewer_6594	love	violence	
viewer_43	love	action	
viewer_2814	love	violence	
viewer_8950	love	violence	
viewer_9788	love	violence	
viewer_1358	love	violence	
viewer_8375	love	violence	
viewer_7255	love	violence	
viewer_2213	love	violence	
viewer_9149	love	happiness	
viewer_4214	love	violence	
viewer_7100	love	violence	
viewer_1709	love	violence	
viewer_3397	love	violence	
viewer_8205	love	violence	
viewer_9491	love	action	
viewer_2306	love	violence	
viewer_1760	love	action	
viewer_7572	love	violence	
viewer_2949	love	horizons	
viewer_1405	love	happiness	
viewer_7112	love	violence	
viewer_7863	love	horizons	
viewer_6086	love	violence	
viewer_2593	love	violence	
viewer_8758	love	action	
viewer_6156	love	violence	
viewer_549	love	violence	
viewer_5804	love	happiness	
viewer_6389	love	violence	
viewer_8867	love	happiness	
viewer_6462	love	happiness	
viewer_1510	love	violence	
viewer_3773	love	action	
viewer_5314	love	violence	
viewer_6918	love	violence	
viewer_3248	love	violence	
viewer_8746	love	violence	
viewer_2206	love	violence	
viewer_7709	love	happiness	
viewer_7484	love	action	
viewer_2146	love	violence	
viewer_8	love	action	
viewer_1364	love	action	
viewer_743	love	horizons	
viewer_3433	love	happiness	
viewer_6308	love	happiness	
viewer_4692	love	happiness	
viewer_6108	love	violence	
viewer_4894	love	action	
viewer_2724	love	violence	
viewer_4413	love	happiness	
viewer_7445	love	action	
viewer_6114	love	happiness	
viewer_5559	love	action	
viewer_4238	love	happiness	
viewer_6516	love	happiness	
viewer_5325	love	happiness	
viewer_8439	love	violence	
viewer_132	love	action	
viewer_9380	love	violence	
viewer_8659	love	violence	
viewer_6018	love	happiness	
viewer_230	love	action	
viewer_5656	love	horizons	
viewer_3693	love	violence	
viewer_9461	love	violence	
